seq_id,prompt_tokens,output_tokens,latency_s,tokens_per_sec
0,65,128,4.6499760039150715,27.527023772215113
1,65,128,4.6499760039150715,27.527023772215113
2,65,128,4.6499760039150715,27.527023772215113
3,65,128,4.6499760039150715,27.527023772215113
4,65,128,4.6499760039150715,27.527023772215113
5,65,128,4.6499760039150715,27.527023772215113
6,65,128,4.6499760039150715,27.527023772215113
7,65,128,4.6499760039150715,27.527023772215113
8,65,128,4.6499760039150715,27.527023772215113
9,65,128,4.6499760039150715,27.527023772215113
10,65,128,4.6499760039150715,27.527023772215113
11,65,128,4.6499760039150715,27.527023772215113
12,65,128,4.6499760039150715,27.527023772215113
13,65,128,4.6499760039150715,27.527023772215113
14,65,128,4.6499760039150715,27.527023772215113
15,65,128,4.6499760039150715,27.527023772215113
16,65,128,4.6499760039150715,27.527023772215113
17,65,128,4.6499760039150715,27.527023772215113
18,65,128,4.6499760039150715,27.527023772215113
19,65,128,4.6499760039150715,27.527023772215113
20,65,128,4.6499760039150715,27.527023772215113
21,65,128,4.6499760039150715,27.527023772215113
22,65,128,4.6499760039150715,27.527023772215113
23,65,128,4.6499760039150715,27.527023772215113
24,65,128,4.6499760039150715,27.527023772215113
25,65,128,4.6499760039150715,27.527023772215113
26,65,128,4.6499760039150715,27.527023772215113
27,65,128,4.6499760039150715,27.527023772215113
28,65,128,4.6499760039150715,27.527023772215113
29,65,128,4.6499760039150715,27.527023772215113
30,65,128,4.6499760039150715,27.527023772215113
31,65,128,4.6499760039150715,27.527023772215113
32,65,128,4.6499760039150715,27.527023772215113
33,65,128,4.6499760039150715,27.527023772215113
34,65,128,4.6499760039150715,27.527023772215113
35,65,128,4.6499760039150715,27.527023772215113
36,65,128,4.6499760039150715,27.527023772215113
37,65,128,4.6499760039150715,27.527023772215113
38,65,128,4.6499760039150715,27.527023772215113
39,65,128,4.6499760039150715,27.527023772215113
40,65,128,4.6499760039150715,27.527023772215113
41,65,128,4.6499760039150715,27.527023772215113
42,65,128,4.6499760039150715,27.527023772215113
43,65,128,4.6499760039150715,27.527023772215113
44,65,128,4.6499760039150715,27.527023772215113
45,65,128,4.6499760039150715,27.527023772215113
46,65,128,4.6499760039150715,27.527023772215113
47,65,128,4.6499760039150715,27.527023772215113
48,65,128,4.6499760039150715,27.527023772215113
49,65,128,4.6499760039150715,27.527023772215113
50,65,128,4.6499760039150715,27.527023772215113
51,65,128,4.6499760039150715,27.527023772215113
52,65,128,4.6499760039150715,27.527023772215113
53,65,128,4.6499760039150715,27.527023772215113
54,65,128,4.6499760039150715,27.527023772215113
55,65,128,4.6499760039150715,27.527023772215113
56,65,128,4.6499760039150715,27.527023772215113
57,65,128,4.6499760039150715,27.527023772215113
58,65,128,4.6499760039150715,27.527023772215113
59,65,128,4.6499760039150715,27.527023772215113
60,65,128,4.6499760039150715,27.527023772215113
61,65,128,4.6499760039150715,27.527023772215113
62,65,128,4.6499760039150715,27.527023772215113
63,65,128,4.6499760039150715,27.527023772215113
64,65,128,4.6499760039150715,27.527023772215113
65,65,128,4.6499760039150715,27.527023772215113
66,65,128,4.6499760039150715,27.527023772215113
67,65,128,4.6499760039150715,27.527023772215113
68,65,128,4.6499760039150715,27.527023772215113
69,65,128,4.6499760039150715,27.527023772215113
70,65,128,4.6499760039150715,27.527023772215113
71,65,128,4.6499760039150715,27.527023772215113
72,65,128,4.6499760039150715,27.527023772215113
73,65,128,4.6499760039150715,27.527023772215113
74,65,128,4.6499760039150715,27.527023772215113
75,65,128,4.6499760039150715,27.527023772215113
76,65,128,4.6499760039150715,27.527023772215113
77,65,128,4.6499760039150715,27.527023772215113
78,65,128,4.6499760039150715,27.527023772215113
79,65,128,4.6499760039150715,27.527023772215113
80,65,128,4.6499760039150715,27.527023772215113
81,65,128,4.6499760039150715,27.527023772215113
82,65,128,4.6499760039150715,27.527023772215113
83,65,128,4.6499760039150715,27.527023772215113
84,65,128,4.6499760039150715,27.527023772215113
85,65,128,4.6499760039150715,27.527023772215113
86,65,128,4.6499760039150715,27.527023772215113
87,65,128,4.6499760039150715,27.527023772215113
88,65,128,4.6499760039150715,27.527023772215113
89,65,128,4.6499760039150715,27.527023772215113
90,65,128,4.6499760039150715,27.527023772215113
91,65,128,4.6499760039150715,27.527023772215113
92,65,128,4.6499760039150715,27.527023772215113
93,65,128,4.6499760039150715,27.527023772215113
94,65,128,4.6499760039150715,27.527023772215113
95,65,128,4.6499760039150715,27.527023772215113
96,65,128,4.6499760039150715,27.527023772215113
97,65,128,4.6499760039150715,27.527023772215113
98,65,128,4.6499760039150715,27.527023772215113
99,65,128,4.6499760039150715,27.527023772215113
100,65,128,4.6499760039150715,27.527023772215113
101,65,128,4.6499760039150715,27.527023772215113
102,65,128,4.6499760039150715,27.527023772215113
